頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 29982 ,TW24Z0819159,081915,川湖凱基3A購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29983 ,TW24Z0819167,081916,台積電凱基39購11,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29984 ,TW24Z0819175,081917,台積電凱基46購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29985 ,TW24Z0819183,081918,光罩凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29986 ,TW24Z0819191,081919,致茂凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29987 ,TW24Z08191T8,08191T,高力國票43售03,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 29988 ,TW24Z0819209,081920,矽統凱基39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29989 ,TW24Z0819217,081921,燿華凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29990 ,TW24Z0819225,081922,技嘉凱基39購13,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29991 ,TW24Z0819233,081923,瑞昱凱基3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29992 ,TW24Z0819241,081924,台光電凱基39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29993 ,TW24Z0819258,081925,聯發科凱基39購12,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29994 ,TW24Z0819266,081926,聯發科凱基3B購12,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29995 ,TW24Z0819274,081927,大立光凱基39購10,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29996 ,TW24Z0819282,081928,聯詠凱基39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29997 ,TW24Z0819290,081929,欣興凱基3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 29998 ,TW24Z08192T6,08192T,高力國票45售01,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 29999 ,TW24Z0819308,081930,緯創凱基39購16,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30000 ,TW24Z0819316,081931,昇貿凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30001 ,TW24Z0819324,081932,京鼎凱基3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30002 ,TW24Z0819332,081933,創意凱基3A購08,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30003 ,TW24Z0819340,081934,辛耘凱基39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30004 ,TW24Z0819357,081935,上緯控凱基3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30005 ,TW24Z0819365,081936,定穎控凱基39購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30006 ,TW24Z0819373,081937,材料凱基39購12,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30007 ,TW24Z0819381,081938,南寶凱基39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30008 ,TW24Z0819399,081939,達興凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30009 ,TW24Z08193T4,08193T,大亞凱基3C售06,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30010 ,TW24Z0819407,081940,遠雄港凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30011 ,TW24Z0819415,081941,亞翔凱基39購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30012 ,TW24Z0819423,081942,啟碁凱基39購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30013 ,TW24Z0819431,081943,樺漢凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30014 ,TW24Z0819449,081944,緯穎凱基41購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30015 ,TW24Z0819456,081945,洋基凱基39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30016 ,TW24Z0819464,081946,東陽統一43購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30017 ,TW24Z0819472,081947,東陽統一43購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30018 ,TW24Z0819480,081948,堤維西統一46購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30019 ,TW24Z0819498,081949,川湖統一43購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30020 ,TW24Z08194T2,08194T,聯電凱基41售02,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30021 ,TW24Z0819506,081950,矽統統一43購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30022 ,TW24Z0819514,081951,矽統統一49購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30023 ,TW24Z0819522,081952,瑞昱統一43購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30024 ,TW24Z0819530,081953,瑞昱統一45購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30025 ,TW24Z0819548,081954,聯發科統一53購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30026 ,TW24Z0819555,081955,萬海統一43購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30027 ,TW24Z0819563,081956,智原統一42購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30028 ,TW24Z0819571,081957,智原統一49購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30029 ,TW24Z0819589,081958,玉晶光統一43購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30030 ,TW24Z0819597,081959,京鼎統一43購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30031 ,TW24Z08195T9,08195T,高力凱基41售07,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30032 ,TW24Z0819605,081960,牧德統一49購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30033 ,TW24Z0819613,081961,健策統一42購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30034 ,TW24Z0819621,081962,大眾控統一46購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30035 ,TW24Z0819639,081963,中磊統一43購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30036 ,TW24Z0819647,081964,矽格統一45購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30037 ,TW24Z0819654,081965,同欣電統一42購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30038 ,TW24Z0819662,081966,嘉基統一45購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30039 ,TW24Z0819670,081967,嘉基統一47購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30040 ,TW24Z0819688,081968,振樺電統一43購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30041 ,TW24Z0819696,081969,世紀鋼統一43購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30042 ,TW24Z08196T7,08196T,高力凱基43售03,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30043 ,TW24Z0819704,081970,香港2X群益43購01,上市 ,上市認購(售)權證,,2024/03/04,RWBCCA,
 30044 ,TW24Z0819712,081971,美債2X群益45購01,上市 ,上市認購(售)權證,,2024/03/04,RWBCCA,
 30045 ,TW24Z0819720,081972,中興電群益39購07,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30046 ,TW24Z0819738,081973,堤維西群益3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30047 ,TW24Z0819746,081974,新光鋼群益3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30048 ,TW24Z0819753,081975,川湖群益3B購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30049 ,TW24Z0819761,081976,華通群益39購08,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30050 ,TW24Z0819779,081977,台積電群益44購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30051 ,TW24Z0819787,081978,台積電群益46購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30052 ,TW24Z0819795,081979,瑞昱群益3A購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30053 ,TW24Z08197T5,08197T,合機群益3B售02,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30054 ,TW24Z0819803,081980,瑞昱群益3A購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30055 ,TW24Z0819811,081981,威盛群益39購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30056 ,TW24Z0819829,081982,聯發科群益39購12,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30057 ,TW24Z0819837,081983,聯發科群益43購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30058 ,TW24Z0819845,081984,聯發科群益43購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30059 ,TW24Z0819852,081985,一詮群益3B購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30060 ,TW24Z0819860,081986,長榮群益3A購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30061 ,TW24Z0819878,081987,陽明群益3A購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30062 ,TW24Z0819886,081988,緯創群益3B購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30063 ,TW24Z0819894,081989,新日興群益39購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30064 ,TW24Z08198T3,08198T,上緯控群益41售02,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30065 ,TW24Z0819902,081990,創意群益3B購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30066 ,TW24Z0819910,081991,材料群益3A購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30067 ,TW24Z0819928,081992,中磊群益3B購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30068 ,TW24Z0819936,081993,愛普群益39購07,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30069 ,TW24Z0819944,081994,緯穎群益3B購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30070 ,TW24Z0819951,081995,宇瞻群益39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30071 ,TW24Z0819969,081996,世紀鋼群益39購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30072 ,TW24Z0819977,081997,世紀鋼群益39購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30073 ,TW24Z0819985,081998,上証2X元大3A購03,上市 ,上市認購(售)權證,,2024/03/04,RWBCCA,
 30074 ,TW24Z0819993,081999,香港2X元大39購03,上市 ,上市認購(售)權證,,2024/03/04,RWBCCA,
 30075 ,TW24Z08199T1,08199T,大亞元大3B售06,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30076 ,TW24Z0820009,082000,群高息元大3B購02,上市 ,上市認購(售)權證,,2024/03/04,RWBCCA,
 30077 ,TW24Z0820017,082001,堤維西元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30078 ,TW24Z0820025,082002,堤維西元大39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30079 ,TW24Z0820033,082003,堤維西元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30080 ,TW24Z0820041,082004,潤隆元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30081 ,TW24Z0820058,082005,川湖元大3A購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30082 ,TW24Z0820066,082006,川湖元大3C購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30083 ,TW24Z0820074,082007,川湖元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30084 ,TW24Z0820082,082008,華通元大3A購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30085 ,TW24Z0820090,082009,台積電元大3A購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30086 ,TW24Z08200T7,08200T,川湖元大3B售04,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30087 ,TW24Z0820108,082010,台積電元大3C購06,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30088 ,TW24Z0820116,082011,台積電元大41購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30089 ,TW24Z0820124,082012,菱生元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30090 ,TW24Z0820132,082013,瑞昱元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30091 ,TW24Z0820140,082014,漢唐元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30092 ,TW24Z0820157,082015,興勤元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30093 ,TW24Z0820165,082016,美律元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30094 ,TW24Z0820173,082017,京元電元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30095 ,TW24Z0820181,082018,聯發科元大39購14,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30096 ,TW24Z0820199,082019,聯發科元大39購15,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30097 ,TW24Z08201T5,08201T,台積電元大3B售15,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30098 ,TW24Z0820207,082020,聯發科元大41購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30099 ,TW24Z0820215,082021,王品元大3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30100 ,TW24Z0820223,082022,王品元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30101 ,TW24Z0820231,082023,神基元大39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30102 ,TW24Z0820249,082024,神基元大39購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30103 ,TW24Z0820256,082025,神基元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30104 ,TW24Z0820264,082026,奇鋐元大3A購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30105 ,TW24Z0820272,082027,緯創元大3A購07,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30106 ,TW24Z0820280,082028,緯創元大3C購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30107 ,TW24Z0820298,082029,緯創元大41購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30108 ,TW24Z08202T3,08202T,台積電元大3B售16,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30109 ,TW24Z0820306,082030,創意元大3A購05,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30110 ,TW24Z0820314,082031,創意元大3C購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30111 ,TW24Z0820322,082032,創意元大41購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30112 ,TW24Z0820330,082033,晶相光元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30113 ,TW24Z0820348,082034,牧德元大3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30114 ,TW24Z0820355,082035,上緯控元大39購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30115 ,TW24Z0820363,082036,材料元大3A購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30116 ,TW24Z0820371,082037,材料元大3C購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30117 ,TW24Z0820389,082038,材料元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30118 ,TW24Z0820397,082039,南寶元大3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30119 ,TW24Z08203T1,08203T,台積電元大3B售17,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30120 ,TW24Z0820405,082040,南寶元大3C購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30121 ,TW24Z0820413,082041,南寶元大41購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30122 ,TW24Z0820421,082042,達興元大39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30123 ,TW24Z0820439,082043,康舒元大39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30124 ,TW24Z0820447,082044,啟碁元大3A購03,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30125 ,TW24Z0820454,082045,樺漢元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30126 ,TW24Z0820462,082046,晶心科元大3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30127 ,TW24Z0820470,082047,鼎基元大39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30128 ,TW24Z0820488,082048,來頡元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30129 ,TW24Z0820496,082049,宇瞻元大39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30130 ,TW24Z08204T9,08204T,奇鋐元大3B售08,上市 ,上市認購(售)權證,,2024/05/06,RWSCPE,
 30131 ,TW24Z0820504,082050,高力元大3A購04,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30132 ,TW24Z0820512,082051,世紀鋼元大3A購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCA,
 30133 ,TW24Z0820520,082052,電子類元大3A購04,上市 ,上市認購(售)權證,,2024/03/04,RWICCE,
 30134 ,TW24Z0820538,082053,上銀法興39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30135 ,TW24Z0820546,082054,川湖法興3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30136 ,TW24Z0820553,082055,中華法興39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30137 ,TW24Z0820561,082056,台光電法興39購02,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30138 ,TW24Z0820579,082057,美律法興3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30139 ,TW24Z0820587,082058,聯發科法興39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30140 ,TW24Z0820595,082059,華擎法興3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30141 ,TW24Z08205T6,08205T,長榮中信41售01,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30142 ,TW24Z0820603,082060,智易法興3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30143 ,TW24Z0820611,082061,碩天法興3A購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30144 ,TW24Z0820629,082062,健策法興39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30145 ,TW24Z0820637,082063,南寶法興39購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30146 ,TW24Z0820645,082064,虹堡法興3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30147 ,TW24Z0820652,082065,世紀鋼法興3B購01,上市 ,上市認購(售)權證,,2024/03/04,RWSCCE,
 30148 ,TW24Z0820660,082066,科技息中信39購02,上市 ,上市認購(售)權證,,2024/03/05,RWBCCE,
 30149 ,TW24Z0820678,082067,中興電中信41購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30150 ,TW24Z0820686,082068,光寶科中信3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30151 ,TW24Z0820694,082069,光寶科中信41購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30152 ,TW24Z08206T4,08206T,香港2X永豐41售01,上市 ,上市認購(售)權證,,2024/05/07,RWBCPE,
 30153 ,TW24Z0820702,082070,大同中信39購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30154 ,TW24Z0820710,082071,聯發科中信3A購05,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30155 ,TW24Z0820728,082072,長榮中信39購04,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30156 ,TW24Z0820736,082073,威鋒電中信3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30157 ,TW24Z0820744,082074,世紀鋼中信3B購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30158 ,TW24Z0820751,082075,金像電台新39購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCE,
 30159 ,TW24Z0820769,082076,國巨康和39購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30160 ,TW24Z0820777,082077,矽統富邦3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30161 ,TW24Z0820785,082078,台光電富邦41購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30162 ,TW24Z0820793,082079,定穎控富邦3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30163 ,TW24Z08207T2,08207T,長榮富邦43售03,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30164 ,TW24Z0820801,082080,材料富邦3A購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30165 ,TW24Z0820819,082081,材料富邦3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30166 ,TW24Z0820827,082082,東陽兆豐3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30167 ,TW24Z0820835,082083,慧洋兆豐3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30168 ,TW24Z0820843,082084,愛普兆豐3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30169 ,TW24Z0820850,082085,巨大兆豐41購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30170 ,TW24Z0820868,082086,世紀鋼兆豐43購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30171 ,TW24Z0820876,082087,美債2X永豐43購01,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30172 ,TW24Z0820884,082088,中興電永豐3A購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30173 ,TW24Z0820892,082089,中興電永豐3C購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30174 ,TW24Z08208T0,08208T,冠德元富3B售01,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30175 ,TW24Z0820900,082090,矽統永豐3A購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30176 ,TW24Z0820918,082091,長榮永豐3A購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30177 ,TW24Z0820926,082092,奇鋐永豐39購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30178 ,TW24Z0820934,082093,奇鋐永豐39購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30179 ,TW24Z0820942,082094,零壹永豐3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30180 ,TW24Z0820959,082095,創意永豐43購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30181 ,TW24Z0820967,082096,邁達特永豐39購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30182 ,TW24Z0820975,082097,力成永豐3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30183 ,TW24Z0820983,082098,康舒永豐3B購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30184 ,TW24Z0820991,082099,愛普永豐3C購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30185 ,TW24Z08209T8,08209T,矽力元富3B售02,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30186 ,TW24Z0821007,082100,緯穎永豐3A購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30187 ,TW24Z0821015,082101,緯穎永豐3A購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30188 ,TW24Z0821023,082102,東陽國泰3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30189 ,TW24Z0821031,082103,瑞昱國泰3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30190 ,TW24Z0821049,082104,神基國泰3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30191 ,TW24Z0821056,082105,愛普國泰3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30192 ,TW24Z0821064,082106,上証2X國票3A購02,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30193 ,TW24Z0821072,082107,上証2X國票43購01,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30194 ,TW24Z0821080,082108,A50正2國票3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30195 ,TW24Z0821098,082109,A50正2國票41購02,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30196 ,TW24Z08210T6,08210T,鴻海第一45售01,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30197 ,TW24Z0821106,082110,中興電國票41購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30198 ,TW24Z0821114,082111,堤維西國票39購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30199 ,TW24Z0821122,082112,堤維西國票3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30200 ,TW24Z0821130,082113,堤維西國票3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30201 ,TW24Z0821148,082114,華電國票3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30202 ,TW24Z0821155,082115,大亞國票3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30203 ,TW24Z0821163,082116,長榮國票41購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30204 ,TW24Z0821171,082117,力成國票42購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30205 ,TW24Z0821189,082118,晶心科國票3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30206 ,TW24Z0821197,082119,勤誠國票3C購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30207 ,TW24Z08211T4,08211T,大亞凱基3B售07,上市 ,上市認購(售)權證,,2024/05/07,RWSCPE,
 30208 ,TW24Z0821205,082120,宇瞻國票3A購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30209 ,TW24Z0821213,082121,美債2X元富45購01,上市 ,上市認購(售)權證,,2024/03/05,RWBCCA,
 30210 ,TW24Z0821221,082122,中興電元富3C購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30211 ,TW24Z0821239,082123,中興電元富3C購04,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30212 ,TW24Z0821247,082124,中興電元富3C購05,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30213 ,TW24Z0821254,082125,台積電元富3A購05,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30214 ,TW24Z0821262,082126,長榮元富39購03,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30215 ,TW24Z0821270,082127,智原元富3B購01,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
 30216 ,TW24Z0821288,082128,智原元富3B購02,上市 ,上市認購(售)權證,,2024/03/05,RWSCCA,
