頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 4435 ,TWOAO0320I46,OAO00320I4,"FB上証ETF選擇權,2024/09,履約價32.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4436 ,TWOAO0320S44,OAO00320S4,"FB上証ETF選擇權,2024/07,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4437 ,TWOAO0320T43,OAO00320T4,"FB上証ETF選擇權,2024/08,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4438 ,TWOAO0320U40,OAO00320U4,"FB上証ETF選擇權,2024/09,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4439 ,TWOAO0330G46,OAO00330G4,"FB上証ETF選擇權,2024/07,履約價33.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4440 ,TWOAO0330H45,OAO00330H4,"FB上証ETF選擇權,2024/08,履約價33.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4441 ,TWOAO0330S42,OAO00330S4,"FB上証ETF選擇權,2024/07,履約價33.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4442 ,TWOAO0330T41,OAO00330T4,"FB上証ETF選擇權,2024/08,履約價33.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4443 ,TWOAO0340G44,OAO00340G4,"FB上証ETF選擇權,2024/07,履約價34.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4444 ,TWOAO0340H43,OAO00340H4,"FB上証ETF選擇權,2024/08,履約價34.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4445 ,TWOAO0340I42,OAO00340I4,"FB上証ETF選擇權,2024/09,履約價34.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4446 ,TWOAO0340S40,OAO00340S4,"FB上証ETF選擇權,2024/07,履約價34.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4447 ,TWOAO0340T49,OAO00340T4,"FB上証ETF選擇權,2024/08,履約價34.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4448 ,TWOAO0340U46,OAO00340U4,"FB上証ETF選擇權,2024/09,履約價34.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4449 ,TWOAO0350G41,OAO00350G4,"FB上証ETF選擇權,2024/07,履約價35.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4450 ,TWOAO0350S47,OAO00350S4,"FB上証ETF選擇權,2024/07,履約價35.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4451 ,TWOAO0360G49,OAO00360G4,"FB上証ETF選擇權,2024/07,履約價36.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/21,OCEICS,
 4452 ,TWOAO0360I47,OAO00360I4,"FB上証ETF選擇權,2024/09,履約價36.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/19,OCEICS,
 4453 ,TWOAO0360S45,OAO00360S4,"FB上証ETF選擇權,2024/07,履約價36.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/21,OPEICS,
 4454 ,TWOAO0360U41,OAO00360U4,"FB上証ETF選擇權,2024/09,履約價36.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/19,OPEICS,
 4455 ,TW000OBFC504,OBFC5,元上證ETF期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 4456 ,TW000OBFG406,OBFG4,元上證ETF期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 4457 ,TW000OBFH404,OBFH4,元上證ETF期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 4458 ,TW000OBFI402,OBFI4,元上證ETF期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 4459 ,TW000OBFL406,OBFL4,元上證ETF期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 4460 ,TWOBO0230I44,OBO00230I4,"元上證ETF選擇權,2024/09,履約價23.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4461 ,TWOBO0230U48,OBO00230U4,"元上證ETF選擇權,2024/09,履約價23.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4462 ,TWOBO0235G41,OBO00235G4,"元上證ETF選擇權,2024/07,履約價23.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/12,OCEICS,
 4463 ,TWOBO0235H40,OBO00235H4,"元上證ETF選擇權,2024/08,履約價23.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4464 ,TWOBO0235S47,OBO00235S4,"元上證ETF選擇權,2024/07,履約價23.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/12,OPEICS,
 4465 ,TWOBO0235T46,OBO00235T4,"元上證ETF選擇權,2024/08,履約價23.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4466 ,TWOBO0240G44,OBO00240G4,"元上證ETF選擇權,2024/07,履約價24.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/31,OCEICS,
 4467 ,TWOBO0240H43,OBO00240H4,"元上證ETF選擇權,2024/08,履約價24.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4468 ,TWOBO0240I42,OBO00240I4,"元上證ETF選擇權,2024/09,履約價24.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4469 ,TWOBO0240S40,OBO00240S4,"元上證ETF選擇權,2024/07,履約價24.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/31,OPEICS,
 4470 ,TWOBO0240T49,OBO00240T4,"元上證ETF選擇權,2024/08,履約價24.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4471 ,TWOBO0240U46,OBO00240U4,"元上證ETF選擇權,2024/09,履約價24.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4472 ,TWOBO0245G49,OBO00245G4,"元上證ETF選擇權,2024/07,履約價24.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4473 ,TWOBO0245H48,OBO00245H4,"元上證ETF選擇權,2024/08,履約價24.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4474 ,TWOBO0245S45,OBO00245S4,"元上證ETF選擇權,2024/07,履約價24.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4475 ,TWOBO0245T44,OBO00245T4,"元上證ETF選擇權,2024/08,履約價24.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4476 ,TWOBO0250G41,OBO00250G4,"元上證ETF選擇權,2024/07,履約價25.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4477 ,TWOBO0250H40,OBO00250H4,"元上證ETF選擇權,2024/08,履約價25.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4478 ,TWOBO0250I49,OBO00250I4,"元上證ETF選擇權,2024/09,履約價25.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4479 ,TWOBO0250S47,OBO00250S4,"元上證ETF選擇權,2024/07,履約價25.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4480 ,TWOBO0250T46,OBO00250T4,"元上證ETF選擇權,2024/08,履約價25.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4481 ,TWOBO0250U43,OBO00250U4,"元上證ETF選擇權,2024/09,履約價25.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4482 ,TWOBO0260G49,OBO00260G4,"元上證ETF選擇權,2024/07,履約價26.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4483 ,TWOBO0260H48,OBO00260H4,"元上證ETF選擇權,2024/08,履約價26.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4484 ,TWOBO0260I47,OBO00260I4,"元上證ETF選擇權,2024/09,履約價26.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4485 ,TWOBO0260S45,OBO00260S4,"元上證ETF選擇權,2024/07,履約價26.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4486 ,TWOBO0260T44,OBO00260T4,"元上證ETF選擇權,2024/08,履約價26.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4487 ,TWOBO0260U41,OBO00260U4,"元上證ETF選擇權,2024/09,履約價26.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4488 ,TWOBO0270G47,OBO00270G4,"元上證ETF選擇權,2024/07,履約價27.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4489 ,TWOBO0270H46,OBO00270H4,"元上證ETF選擇權,2024/08,履約價27.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4490 ,TWOBO0270S43,OBO00270S4,"元上證ETF選擇權,2024/07,履約價27.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4491 ,TWOBO0270T42,OBO00270T4,"元上證ETF選擇權,2024/08,履約價27.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4492 ,TWOBO0280G45,OBO00280G4,"元上證ETF選擇權,2024/07,履約價28.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4493 ,TWOBO0280H44,OBO00280H4,"元上證ETF選擇權,2024/08,履約價28.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4494 ,TWOBO0280I43,OBO00280I4,"元上證ETF選擇權,2024/09,履約價28.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4495 ,TWOBO0280S41,OBO00280S4,"元上證ETF選擇權,2024/07,履約價28.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4496 ,TWOBO0280T40,OBO00280T4,"元上證ETF選擇權,2024/08,履約價28.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4497 ,TWOBO0280U47,OBO00280U4,"元上證ETF選擇權,2024/09,履約價28.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4498 ,TWOBO0290G43,OBO00290G4,"元上證ETF選擇權,2024/07,履約價29.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4499 ,TWOBO0290H42,OBO00290H4,"元上證ETF選擇權,2024/08,履約價29.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4500 ,TWOBO0290S49,OBO00290S4,"元上證ETF選擇權,2024/07,履約價29.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4501 ,TWOBO0290T48,OBO00290T4,"元上證ETF選擇權,2024/08,履約價29.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4502 ,TWOBO0300G41,OBO00300G4,"元上證ETF選擇權,2024/07,履約價30.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4503 ,TWOBO0300H40,OBO00300H4,"元上證ETF選擇權,2024/08,履約價30.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4504 ,TWOBO0300I49,OBO00300I4,"元上證ETF選擇權,2024/09,履約價30.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4505 ,TWOBO0300S47,OBO00300S4,"元上證ETF選擇權,2024/07,履約價30.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4506 ,TWOBO0300T46,OBO00300T4,"元上證ETF選擇權,2024/08,履約價30.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4507 ,TWOBO0300U43,OBO00300U4,"元上證ETF選擇權,2024/09,履約價30.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4508 ,TWOBO0310G49,OBO00310G4,"元上證ETF選擇權,2024/07,履約價31.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4509 ,TWOBO0310H48,OBO00310H4,"元上證ETF選擇權,2024/08,履約價31.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4510 ,TWOBO0310S45,OBO00310S4,"元上證ETF選擇權,2024/07,履約價31.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4511 ,TWOBO0310T44,OBO00310T4,"元上證ETF選擇權,2024/08,履約價31.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4512 ,TWOBO0320G47,OBO00320G4,"元上證ETF選擇權,2024/07,履約價32.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4513 ,TWOBO0320H46,OBO00320H4,"元上證ETF選擇權,2024/08,履約價32.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4514 ,TWOBO0320I45,OBO00320I4,"元上證ETF選擇權,2024/09,履約價32.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4515 ,TWOBO0320S43,OBO00320S4,"元上證ETF選擇權,2024/07,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4516 ,TWOBO0320T42,OBO00320T4,"元上證ETF選擇權,2024/08,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4517 ,TWOBO0320U49,OBO00320U4,"元上證ETF選擇權,2024/09,履約價32.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4518 ,TWOBO0330G45,OBO00330G4,"元上證ETF選擇權,2024/07,履約價33.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4519 ,TWOBO0330H44,OBO00330H4,"元上證ETF選擇權,2024/08,履約價33.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4520 ,TWOBO0330S41,OBO00330S4,"元上證ETF選擇權,2024/07,履約價33.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4521 ,TWOBO0330T40,OBO00330T4,"元上證ETF選擇權,2024/08,履約價33.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4522 ,TWOBO0340G43,OBO00340G4,"元上證ETF選擇權,2024/07,履約價34.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4523 ,TWOBO0340I41,OBO00340I4,"元上證ETF選擇權,2024/09,履約價34.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4524 ,TWOBO0340S49,OBO00340S4,"元上證ETF選擇權,2024/07,履約價34.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4525 ,TWOBO0340U45,OBO00340U4,"元上證ETF選擇權,2024/09,履約價34.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4526 ,TWOBO0350G40,OBO00350G4,"元上證ETF選擇權,2024/07,履約價35.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/21,OCEICS,
 4527 ,TWOBO0350S46,OBO00350S4,"元上證ETF選擇權,2024/07,履約價35.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/21,OPEICS,
 4528 ,TWOBO0360I46,OBO00360I4,"元上證ETF選擇權,2024/09,履約價36.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/21,OCEICS,
 4529 ,TWOBO0360U40,OBO00360U4,"元上證ETF選擇權,2024/09,履約價36.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/21,OPEICS,
 4530 ,TW000ODFC500,ODFC5,為升股票期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 4531 ,TW000ODFG402,ODFG4,為升股票期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 4532 ,TW000ODFH400,ODFH4,為升股票期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 4533 ,TW000ODFI408,ODFI4,為升股票期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 4534 ,TW000ODFL402,ODFL4,為升股票期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 4535 ,TW000OEFC508,OEFC5,彩晶股票期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 4536 ,TW000OEFG400,OEFG4,彩晶股票期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 4537 ,TW000OEFH408,OEFH4,彩晶股票期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 4538 ,TW000OEFI406,OEFI4,彩晶股票期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 4539 ,TW000OEFL400,OEFL4,彩晶股票期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 4540 ,TW000OHFC501,OHFC5,胡連股票期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 4541 ,TW000OHFG403,OHFG4,胡連股票期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 4542 ,TW000OHFH401,OHFH4,胡連股票期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 4543 ,TW000OHFI409,OHFI4,胡連股票期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 4544 ,TW000OHFL403,OHFL4,胡連股票期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 4545 ,TW000OJFC507,OJFC5,CFA50ETF期貨2025/03,期貨及選擇權 ,股票期貨,,2024/04/18,FFSCSX,
 4546 ,TW000OJFG409,OJFG4,CFA50ETF期貨2024/07,期貨及選擇權 ,股票期貨,,2024/05/16,FFSCSX,
 4547 ,TW000OJFH407,OJFH4,CFA50ETF期貨2024/08,期貨及選擇權 ,股票期貨,,2024/06/20,FFSCSX,
 4548 ,TW000OJFI405,OJFI4,CFA50ETF期貨2024/09,期貨及選擇權 ,股票期貨,,2023/10/19,FFSCSX,
 4549 ,TW000OJFL409,OJFL4,CFA50ETF期貨2024/12,期貨及選擇權 ,股票期貨,,2024/01/18,FFSCSX,
 4550 ,TWOJO0170G40,OJO00170G4,"CFA50ETF選擇權,2024/07,履約價17.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/12,OCEICS,
 4551 ,TWOJO0170H49,OJO00170H4,"CFA50ETF選擇權,2024/08,履約價17.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4552 ,TWOJO0170I48,OJO00170I4,"CFA50ETF選擇權,2024/09,履約價17.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4553 ,TWOJO0170S46,OJO00170S4,"CFA50ETF選擇權,2024/07,履約價17.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/12,OPEICS,
 4554 ,TWOJO0170T45,OJO00170T4,"CFA50ETF選擇權,2024/08,履約價17.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4555 ,TWOJO0170U42,OJO00170U4,"CFA50ETF選擇權,2024/09,履約價17.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4556 ,TWOJO0175G45,OJO00175G4,"CFA50ETF選擇權,2024/07,履約價17.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4557 ,TWOJO0175H44,OJO00175H4,"CFA50ETF選擇權,2024/08,履約價17.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4558 ,TWOJO0175S41,OJO00175S4,"CFA50ETF選擇權,2024/07,履約價17.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4559 ,TWOJO0175T40,OJO00175T4,"CFA50ETF選擇權,2024/08,履約價17.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4560 ,TWOJO0180G48,OJO00180G4,"CFA50ETF選擇權,2024/07,履約價18.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4561 ,TWOJO0180H47,OJO00180H4,"CFA50ETF選擇權,2024/08,履約價18.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4562 ,TWOJO0180I46,OJO00180I4,"CFA50ETF選擇權,2024/09,履約價18.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4563 ,TWOJO0180S44,OJO00180S4,"CFA50ETF選擇權,2024/07,履約價18.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4564 ,TWOJO0180T43,OJO00180T4,"CFA50ETF選擇權,2024/08,履約價18.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4565 ,TWOJO0180U40,OJO00180U4,"CFA50ETF選擇權,2024/09,履約價18.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4566 ,TWOJO0185G43,OJO00185G4,"CFA50ETF選擇權,2024/07,履約價18.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4567 ,TWOJO0185H42,OJO00185H4,"CFA50ETF選擇權,2024/08,履約價18.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4568 ,TWOJO0185S49,OJO00185S4,"CFA50ETF選擇權,2024/07,履約價18.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4569 ,TWOJO0185T48,OJO00185T4,"CFA50ETF選擇權,2024/08,履約價18.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4570 ,TWOJO0190G46,OJO00190G4,"CFA50ETF選擇權,2024/07,履約價19.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4571 ,TWOJO0190H45,OJO00190H4,"CFA50ETF選擇權,2024/08,履約價19.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4572 ,TWOJO0190I44,OJO00190I4,"CFA50ETF選擇權,2024/09,履約價19.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4573 ,TWOJO0190S42,OJO00190S4,"CFA50ETF選擇權,2024/07,履約價19.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4574 ,TWOJO0190T41,OJO00190T4,"CFA50ETF選擇權,2024/08,履約價19.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4575 ,TWOJO0190U48,OJO00190U4,"CFA50ETF選擇權,2024/09,履約價19.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4576 ,TWOJO0195G41,OJO00195G4,"CFA50ETF選擇權,2024/07,履約價19.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4577 ,TWOJO0195H40,OJO00195H4,"CFA50ETF選擇權,2024/08,履約價19.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4578 ,TWOJO0195S47,OJO00195S4,"CFA50ETF選擇權,2024/07,履約價19.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4579 ,TWOJO0195T46,OJO00195T4,"CFA50ETF選擇權,2024/08,履約價19.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4580 ,TWOJO0200G44,OJO00200G4,"CFA50ETF選擇權,2024/07,履約價20.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4581 ,TWOJO0200H43,OJO00200H4,"CFA50ETF選擇權,2024/08,履約價20.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4582 ,TWOJO0200I42,OJO00200I4,"CFA50ETF選擇權,2024/09,履約價20.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4583 ,TWOJO0200S40,OJO00200S4,"CFA50ETF選擇權,2024/07,履約價20.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4584 ,TWOJO0200T49,OJO00200T4,"CFA50ETF選擇權,2024/08,履約價20.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4585 ,TWOJO0200U46,OJO00200U4,"CFA50ETF選擇權,2024/09,履約價20.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4586 ,TWOJO0205G49,OJO00205G4,"CFA50ETF選擇權,2024/07,履約價20.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4587 ,TWOJO0205H48,OJO00205H4,"CFA50ETF選擇權,2024/08,履約價20.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4588 ,TWOJO0205S45,OJO00205S4,"CFA50ETF選擇權,2024/07,履約價20.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4589 ,TWOJO0205T44,OJO00205T4,"CFA50ETF選擇權,2024/08,履約價20.5,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4590 ,TWOJO0210G42,OJO00210G4,"CFA50ETF選擇權,2024/07,履約價21.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4591 ,TWOJO0210H41,OJO00210H4,"CFA50ETF選擇權,2024/08,履約價21.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
 4592 ,TWOJO0210I40,OJO00210I4,"CFA50ETF選擇權,2024/09,履約價21.0,買權",期貨及選擇權 ,ETF選擇權買權,,2024/04/18,OCEICS,
 4593 ,TWOJO0210S48,OJO00210S4,"CFA50ETF選擇權,2024/07,履約價21.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/05/16,OPEICS,
 4594 ,TWOJO0210T47,OJO00210T4,"CFA50ETF選擇權,2024/08,履約價21.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/06/20,OPEICS,
 4595 ,TWOJO0210U44,OJO00210U4,"CFA50ETF選擇權,2024/09,履約價21.0,賣權",期貨及選擇權 ,ETF選擇權賣權,,2024/04/18,OPEICS,
 4596 ,TWOJO0215G47,OJO00215G4,"CFA50ETF選擇權,2024/07,履約價21.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/05/16,OCEICS,
 4597 ,TWOJO0215H46,OJO00215H4,"CFA50ETF選擇權,2024/08,履約價21.5,買權",期貨及選擇權 ,ETF選擇權買權,,2024/06/20,OCEICS,
