頁面編號,國際證券編碼,有價證券代號,有價證券名稱,市場別,有價證券別,產業別,公開發行/上市(櫃)/發行日,CFICode,備註
 13150 ,TW000B942754,B94275,P12華航1,上櫃 ,公司債,,2023/05/22,DBFUFR,
 13151 ,TW000B946409,B94640,P06遠傳3,上櫃 ,公司債,,2017/09/04,DBFUFR,
 13152 ,TW000B946425,B94642,P06遠傳4B,上櫃 ,公司債,,2017/12/20,DBFUFR,
 13153 ,TW000B946441,B94644,P07遠傳1B,上櫃 ,公司債,,2018/05/07,DBFUFR,
 13154 ,TW000B946466,B94646,P08遠傳1B,上櫃 ,公司債,,2019/06/25,DBFUFR,
 13155 ,TW000B946474,B94647,P08遠傳2A,上櫃 ,公司債,,2019/12/20,DBFUFR,
 13156 ,TW000B946482,B94648,P08遠傳2B,上櫃 ,公司債,,2019/12/20,DBFUFR,
 13157 ,TW000B946490,B94649,P09遠傳1A,上櫃 ,公司債,,2020/03/16,DBFUFR,
 13158 ,TW000B946508,B94650,P09遠傳1B,上櫃 ,公司債,,2020/03/16,DBFUFR,
 13159 ,TW000B946516,B94651,P09遠傳1C,上櫃 ,公司債,,2020/03/16,DBFUFR,
 13160 ,TW000B946524,B94652,P09遠傳2,上櫃 ,公司債,,2020/06/02,DBFUFR,
 13161 ,TW000B946532,B94653,P10遠傳1,上櫃 ,公司債,,2021/06/04,DBFUFR,
 13162 ,TW000B946540,B94654,P11遠傳1,上櫃 ,公司債,,2022/03/29,DBFUFR,
 13163 ,TW000B946557,B94655,P11遠傳2,上櫃 ,公司債,,2022/09/08,DBFUFR,
 13164 ,TW000B946565,B94656,P12遠傳1A,上櫃 ,公司債,,2023/03/10,DBFUFR,
 13165 ,TW000B946573,B94657,P12遠傳1B,上櫃 ,公司債,,2023/03/10,DBFUFR,
 13166 ,TW000B946581,B94658,P12遠傳2,上櫃 ,公司債,,2023/06/14,DBFUFR,
 13167 ,TW000B946599,B94659,P12遠傳3A,上櫃 ,公司債,,2023/07/31,DBFUFR,
 13168 ,TW000B946607,B94660,P12遠傳3B,上櫃 ,公司債,,2023/07/31,DBFUFR,
 13169 ,TW000B946615,B94661,P13遠傳1A,上櫃 ,公司債,,2024/03/12,DBFUFR,
 13170 ,TW000B946623,B94662,P13遠傳1B,上櫃 ,公司債,,2024/03/12,DBFUFR,
 13171 ,TW000B947043,B94704,P10宏全1,上櫃 ,公司債,,2021/11/26,DBFUFR,
 13172 ,TW000B948983,B94898,P08高鐵1,上櫃 ,公司債,,2019/11/14,DBFUFR,
 13173 ,TW000B948991,B94899,P09高鐵1,上櫃 ,公司債,,2020/07/01,DBFUFR,
 13174 ,TW000B948A17,B948A1,P10高鐵1A,上櫃 ,公司債,,2021/07/01,DBFUFR,
 13175 ,TW000B948A25,B948A2,P10高鐵1B,上櫃 ,公司債,,2021/07/01,DBFUFR,
 13176 ,TW000B948A33,B948A3,P10高鐵2,上櫃 ,公司債,,2021/08/30,DBFUFR,
 13177 ,TW000B950260,B95026,P07華銀1B,上櫃 ,公司債,,2018/01/09,DBFUFR,
 13178 ,TW000B950278,B95027,P09華控1,上櫃 ,公司債,,2020/01/09,DBFUFR,
 13179 ,TW000B950286,B95028,P11華控1A,上櫃 ,公司債,,2022/12/22,DBFUFR,
 13180 ,TW000B950294,B95029,P11華控1B,上櫃 ,公司債,,2022/12/22,DBFUFR,
 13181 ,TW000B950302,B95030,P11華控1C,上櫃 ,公司債,,2022/12/22,DBFUFR,
 13182 ,TW000B951110,B95111,P03中租2B,上櫃 ,公司債,,2014/10/30,DBFUFR,
 13183 ,TW000B951193,B95119,P07中租1B,上櫃 ,公司債,,2018/09/26,DBFUFR,
 13184 ,TW000B951219,B95121,P08中租1B,上櫃 ,公司債,,2019/05/09,DBFUFR,
 13185 ,TW000B951227,B95122,P09中租1,上櫃 ,公司債,,2020/04/22,DBFUFR,
 13186 ,TW000B951235,B95123,P09中租2A,上櫃 ,公司債,,2020/10/12,DBFUFR,
 13187 ,TW000B951243,B95124,P09中租2B,上櫃 ,公司債,,2020/10/12,DBFUFR,
 13188 ,TW000B951250,B95125,P10中租1A,上櫃 ,公司債,,2021/06/25,DBFUFR,
 13189 ,TW000B951268,B95126,P10中租1B,上櫃 ,公司債,,2021/06/25,DBFUFR,
 13190 ,TW000B951276,B95127,P10中租1C,上櫃 ,公司債,,2021/06/25,DBFUFR,
 13191 ,TW000B951284,B95128,P10中租2A,上櫃 ,公司債,,2021/10/08,DBFUFR,
 13192 ,TW000B951292,B95129,P10中租2B,上櫃 ,公司債,,2021/10/08,DBFUFR,
 13193 ,TW000B951300,B95130,P11中租1A,上櫃 ,公司債,,2022/03/30,DBFUFR,
 13194 ,TW000B951318,B95131,P11中租1B,上櫃 ,公司債,,2022/03/30,DBFUFR,
 13195 ,TW000B951326,B95132,P11中租1C,上櫃 ,公司債,,2022/03/30,DBFUFR,
 13196 ,TW000B951334,B95133,P11中租2A,上櫃 ,公司債,,2022/09/14,DBFUFR,
 13197 ,TW000B951342,B95134,P11中租2B,上櫃 ,公司債,,2022/09/14,DBFUFR,
 13198 ,TW000B951359,B95135,P12中租1A,上櫃 ,公司債,,2023/03/30,DBFUFR,
 13199 ,TW000B951367,B95136,P12中租1B,上櫃 ,公司債,,2023/03/30,DBFUFR,
 13200 ,TW000B951375,B95137,P12中租1C,上櫃 ,公司債,,2023/03/30,DBFUFR,
 13201 ,TW000B951383,B95138,P12中租2A,上櫃 ,公司債,,2023/11/03,DBFUFR,
 13202 ,TW000B951391,B95139,P12中租2B,上櫃 ,公司債,,2023/11/03,DBFUFR,
 13203 ,TW000B951409,B95140,P12中租2C,上櫃 ,公司債,,2023/11/03,DBFUFR,
 13204 ,TW000B951417,B95141,P13中租1A,上櫃 ,公司債,,2024/03/22,DBFUFR,
 13205 ,TW000B951425,B95142,P13中租1B,上櫃 ,公司債,,2024/03/22,DBFUFR,
 13206 ,TW000B953553,B95355,P09兆豐1A,上櫃 ,公司債,,2020/05/27,DBFUFR,
 13207 ,TW000B953561,B95356,P09兆豐1B,上櫃 ,公司債,,2020/05/27,DBFUFR,
 13208 ,TW000B953579,B95357,P12兆豐1A,上櫃 ,公司債,,2023/08/24,DBFUFR,
 13209 ,TW000B953587,B95358,P12兆豐1B,上櫃 ,公司債,,2023/08/24,DBFUFR,
 13210 ,TW000B953595,B95359,P12兆豐1C,上櫃 ,公司債,,2023/08/24,DBFUFR,
 13211 ,TW000B954536,B95453,P08中控1A,上櫃 ,公司債,,2019/01/16,DBFUFR,
 13212 ,TW000B954544,B95454,P08中控1B,上櫃 ,公司債,,2019/01/16,DBFUFR,
 13213 ,TW000B954551,B95455,P09中控1A,上櫃 ,公司債,,2020/06/24,DBFUFR,
 13214 ,TW000B954569,B95456,P09中控1B,上櫃 ,公司債,,2020/06/24,DBFUFR,
 13215 ,TW000B954577,B95457,P09中控2A,上櫃 ,公司債,,2020/09/17,DBFUFR,
 13216 ,TW000B954585,B95458,P09中控2B,上櫃 ,公司債,,2020/09/17,DBFUFR,
 13217 ,TW000B954593,B95459,P09中控2C,上櫃 ,公司債,,2020/09/17,DBFUFR,
 13218 ,TW000B954601,B95460,P09中控2D,上櫃 ,公司債,,2020/09/17,DBFUFR,
 13219 ,TW000B954619,B95461,P10中控1A,上櫃 ,公司債,,2021/01/21,DBFUFR,
 13220 ,TW000B954627,B95462,P10中控1B,上櫃 ,公司債,,2021/01/21,DBFUFR,
 13221 ,TW000B954635,B95463,P11中控1A,上櫃 ,公司債,,2022/01/21,DBFUFR,
 13222 ,TW000B954643,B95464,P11中控1B,上櫃 ,公司債,,2022/01/21,DBFUFR,
 13223 ,TW000B954650,B95465,P11中控1C,上櫃 ,公司債,,2022/01/21,DBFUFR,
 13224 ,TW000B954668,B95466,P11中控2,上櫃 ,公司債,,2022/06/14,DBFUFR,
 13225 ,TW000B955491,B95549,P06開控1A,上櫃 ,公司債,,2017/09/08,DBFUFR,
 13226 ,TW000B955509,B95550,P06開控1B,上櫃 ,公司債,,2017/09/08,DBFUFR,
 13227 ,TW000B955517,B95551,P06開控1C,上櫃 ,公司債,,2017/09/08,DBFUFR,
 13228 ,TW000B955525,B95552,P08開控1A,上櫃 ,公司債,,2019/08/08,DBFUFR,
 13229 ,TW000B955533,B95553,P08開控1B,上櫃 ,公司債,,2019/08/08,DBFUFR,
 13230 ,TW000B955541,B95554,P09開控1A,上櫃 ,公司債,,2020/05/20,DBFUFR,
 13231 ,TW000B955558,B95555,P09開控1B,上櫃 ,公司債,,2020/05/20,DBFUFR,
 13232 ,TW000B955566,B95556,P09開控2A,上櫃 ,公司債,,2020/11/30,DBFUFR,
 13233 ,TW000B955574,B95557,P09開控2B,上櫃 ,公司債,,2020/11/30,DBFUFR,
 13234 ,TW000B955582,B95558,P10開控1A,上櫃 ,公司債,,2021/01/14,DBFUFR,
 13235 ,TW000B955590,B95559,P10開控1B,上櫃 ,公司債,,2021/01/14,DBFUFR,
 13236 ,TW000B955608,B95560,P10開控2A,上櫃 ,公司債,,2021/12/20,DBFUFR,
 13237 ,TW000B955616,B95561,P10開控2B,上櫃 ,公司債,,2021/12/20,DBFUFR,
 13238 ,TW000B955624,B95562,P10開控2C,上櫃 ,公司債,,2021/12/20,DBFUFR,
 13239 ,TW000B959246,B95924,P09新金1,上櫃 ,公司債,,2020/05/27,DBFUFR,
 13240 ,TW000B959253,B95925,P11新金1,上櫃 ,公司債,,2022/04/12,DBFUFR,
 13241 ,TW000B964147,B96414,P09永豐證1,上櫃 ,公司債,,2020/01/08,DBFUFR,
 13242 ,TW000B964154,B96415,P11永豐證1,上櫃 ,公司債,,2022/05/27,DBFUFR,
 13243 ,TW000B964162,B96416,P11永豐證2,上櫃 ,公司債,,2022/05/27,DBFUFR,
 13244 ,TW000B964170,B96417,P11永豐證3,上櫃 ,公司債,,2022/08/26,DBFUFR,
 13245 ,TW000B964188,B96418,P11永豐證4,上櫃 ,公司債,,2022/08/26,DBFUFR,
 13246 ,TW000B965227,B96522,P07元金1B,上櫃 ,公司債,,2018/07/20,DBFUFR,
 13247 ,TW000B965235,B96523,P10元金1,上櫃 ,公司債,,2021/01/15,DBFUFR,
 13248 ,TW000B965243,B96524,P11元金1,上櫃 ,公司債,,2022/04/19,DBFUFR,
 13249 ,TW000B965250,B96525,P11元金2,上櫃 ,公司債,,2022/10/06,DBFUFR,
 13250 ,TW000B965268,B96526,P12元金1A,上櫃 ,公司債,,2023/11/06,DBFUFR,
 13251 ,TW000B965276,B96527,P12元金1B,上櫃 ,公司債,,2023/11/06,DBFUFR,
 13252 ,TW000B966258,B96625,P06台控1,上櫃 ,公司債,,2017/10/26,DBFUFR,
 13253 ,TW000B966266,B96626,P07台控1,上櫃 ,公司債,,2018/07/10,DBFUFR,
 13254 ,TW000B966274,B96627,P08台控1,上櫃 ,公司債,,2019/04/30,DBFUFR,
 13255 ,TW000B966282,B96628,P09台控1A,上櫃 ,公司債,,2020/05/20,DBFUFR,
 13256 ,TW000B966290,B96629,P09台控1B,上櫃 ,公司債,,2020/05/20,DBFUFR,
 13257 ,TW000B966308,B96630,P09台控1C,上櫃 ,公司債,,2020/05/20,DBFUFR,
 13258 ,TW000B972033,B97203,P09台汽電1,上櫃 ,公司債,,2020/08/14,DBFUFR,
 13259 ,TW000B972041,B97204,P09台汽電2,上櫃 ,公司債,,2020/08/14,DBFUFR,
 13260 ,TW000B975051,B97505,P07第一金1,上櫃 ,公司債,,2018/10/15,DBFUFR,
 13261 ,TW000B976281,B97628,P08萬海2A,上櫃 ,公司債,,2019/10/07,DBFUFR,
 13262 ,TW000B976299,B97629,P08萬海2B,上櫃 ,公司債,,2019/10/07,DBFUFR,
 13263 ,TW000B976307,B97630,P09萬海1,上櫃 ,公司債,,2020/10/23,DBFUFR,
 13264 ,TW000B978436,B97843,P07富邦金1B,上櫃 ,公司債,,2018/09/04,DBFUFR,
 13265 ,TW000B978451,B97845,P07富邦金2B,上櫃 ,公司債,,2018/11/22,DBFUFR,
 13266 ,TW000B978469,B97846,P08富邦金1,上櫃 ,公司債,,2019/12/05,DBFUFR,
 13267 ,TW000B978477,B97847,P08富邦金2,上櫃 ,公司債,,2019/12/05,DBFUFR,
 13268 ,TW000B978485,B97848,P09富邦金1,上櫃 ,公司債,,2020/07/29,DBFUFR,
 13269 ,TW000B978493,B97849,P09富邦金2,上櫃 ,公司債,,2020/07/29,DBFUFR,
 13270 ,TW000B978501,B97850,P09富邦金3,上櫃 ,公司債,,2020/07/29,DBFUFR,
 13271 ,TW000B978519,B97851,P09富邦金4,上櫃 ,公司債,,2020/07/29,DBFUFR,
 13272 ,TW000B978527,B97852,P09富邦金5,上櫃 ,公司債,,2020/09/15,DBFUFR,
 13273 ,TW000B978535,B97853,P09富邦金6,上櫃 ,公司債,,2020/09/15,DBFUFR,
 13274 ,TW000B978543,B97854,P09富邦金7,上櫃 ,公司債,,2020/09/15,DBFUFR,
 13275 ,TW000B978550,B97855,P09富邦金8,上櫃 ,公司債,,2020/11/06,DBFUFR,
 13276 ,TW000B978568,B97856,P09富邦金9,上櫃 ,公司債,,2020/11/06,DBFUFR,
 13277 ,TW000B978576,B97857,P09富邦金A,上櫃 ,公司債,,2020/11/06,DBFUFR,
 13278 ,TW000B978584,B97858,P10富邦金1,上櫃 ,公司債,,2021/09/16,DBFUFR,
 13279 ,TW000B978592,B97859,P10富邦金2,上櫃 ,公司債,,2021/09/16,DBFUFR,
 13280 ,TW000B978600,B97860,P10富邦金3,上櫃 ,公司債,,2021/09/16,DBFUFR,
 13281 ,TW000B978618,B97861,P10富邦金4,上櫃 ,公司債,,2021/09/16,DBFUFR,
 13282 ,TW000B978626,B97862,P11富邦金1,上櫃 ,公司債,,2022/01/17,DBFUFR,
 13283 ,TW000B978634,B97863,P11富邦金2,上櫃 ,公司債,,2022/01/17,DBFUFR,
 13284 ,TW000B978642,B97864,P11富邦金3,上櫃 ,公司債,,2022/01/17,DBFUFR,
 13285 ,TW000B978659,B97865,P11富邦金4,上櫃 ,公司債,,2022/08/30,DBFUFR,
 13286 ,TW000B978667,B97866,P11富邦金5,上櫃 ,公司債,,2022/08/30,DBFUFR,
 13287 ,TW000B978675,B97867,P12富邦金1,上櫃 ,公司債,,2023/01/12,DBFUFR,
 13288 ,TW000B978683,B97868,P12富邦金2,上櫃 ,公司債,,2023/01/12,DBFUFR,
 13289 ,TW000B978691,B97869,P12富邦金3,上櫃 ,公司債,,2023/06/20,DBFUFR,
 13290 ,TW000B978709,B97870,P12富邦金4,上櫃 ,公司債,,2023/06/20,DBFUFR,
 13291 ,TW000B978717,B97871,P12富邦金5,上櫃 ,公司債,,2023/06/20,DBFUFR,
 13292 ,TW000B978725,B97872,P13富邦金1,上櫃 ,公司債,,2024/03/06,DBFUFR,
 13293 ,TW000B978733,B97873,P13富邦金2,上櫃 ,公司債,,2024/03/06,DBFUFR,
 13294 ,TW000B979202,B97920,P10正新1,上櫃 ,公司債,,2021/08/05,DBFUFR,
 13295 ,TW000B980085,B98008,P11森電1,上櫃 ,公司債,,2022/08/01,DBFGFR,
 13296 ,TW000B984129,B98412,P11奇美1,上櫃 ,公司債,,2022/09/14,DBFUFR,
 13297 ,TW000B984137,B98413,P12奇美1,上櫃 ,公司債,,2023/04/19,DBFUFR,
 13298 ,TW000B986082,B98608,P10玉控1,上櫃 ,公司債,,2021/05/25,DBFUFR,
 13299 ,TW000B986090,B98609,P12玉控1,上櫃 ,公司債,,2023/11/27,DBFUFR,
 13300 ,TW000B986108,B98610,P13玉控1,上櫃 ,公司債,,2024/03/27,DBFUFR,
 13301 ,TW000B988138,B98813,P09中航1A,上櫃 ,公司債,,2020/08/28,DBFSFR,
 13302 ,TW000B988146,B98814,P09中航1B,上櫃 ,公司債,,2020/08/28,DBFSFR,
 13303 ,TW000B988153,B98815,P09中航1C,上櫃 ,公司債,,2020/08/28,DBFSGR,
 13304 ,TW000B988161,B98816,P09中航1D,上櫃 ,公司債,,2020/08/28,DBFSGR,
 13305 ,TW000B989045,B98904,P08國泰金1B,上櫃 ,公司債,,2019/05/08,DBFUFR,
 13306 ,TW000B989052,B98905,P08國泰金1C,上櫃 ,公司債,,2019/05/08,DBFUFR,
 13307 ,TW000B989060,B98906,P09國泰金1,上櫃 ,公司債,,2020/06/23,DBFUFR,
 13308 ,TW000B989078,B98907,P09國泰金2,上櫃 ,公司債,,2020/06/23,DBFUFR,
 13309 ,TW000B989086,B98908,P09國泰金3,上櫃 ,公司債,,2020/06/23,DBFUFR,
 13310 ,TW000B989094,B98909,P09國泰金4,上櫃 ,公司債,,2020/09/08,DBFUFR,
 13311 ,TW000B989102,B98910,P09國泰金5,上櫃 ,公司債,,2020/09/08,DBFUFR,
 13312 ,TW000B989110,B98911,P09國泰金6,上櫃 ,公司債,,2020/09/08,DBFUFR,
 13313 ,TW000B989128,B98912,P09國泰金7,上櫃 ,公司債,,2020/09/08,DBFUFR,
 13314 ,TW000B989136,B98913,P12國泰金1A,上櫃 ,公司債,,2023/06/16,DBFUFR,
 13315 ,TW000B989144,B98914,P12國泰金1B,上櫃 ,公司債,,2023/06/16,DBFUFR,
 13316 ,TW000B989151,B98915,P13國泰金1,上櫃 ,公司債,,2024/03/26,DBFUFR,
 13317 ,TW000B989169,B98916,P13國泰金2,上櫃 ,公司債,,2024/03/26,DBFUFR,
 13318 ,TW000B990019,B99001,01新壽1,上櫃 ,公司債,,2012/12/10,DBFUQR,
 13319 ,TW000B990027,B99002,P05新壽1,上櫃 ,公司債,,2016/10/31,DBFUQR,
 13320 ,TW000B990035,B99003,P07新壽1,上櫃 ,公司債,,2018/06/29,DBFUQR,
 13321 ,TW000B990043,B99004,P12新壽1,上櫃 ,公司債,,2023/10/26,DBFUFR,
 13322 ,TW000B990050,B99005,P13新壽1A,上櫃 ,公司債,,2024/06/24,DBFSFR,
 13323 ,TW000B990068,B99006,P13新壽1B,上櫃 ,公司債,,2024/06/24,DBFSFR,
 13324 ,TW000B990076,B99007,P13新壽1C,上櫃 ,公司債,,2024/06/24,DBFSFR,
 13325 ,TW000B990084,B99008,P13新壽1D,上櫃 ,公司債,,2024/06/24,DBFSFR,
 13326 ,TW000B991058,B99105,P08信義1,上櫃 ,公司債,,2019/11/28,DBFUFR,
 13327 ,TW000B992015,B99201,P03三商1,上櫃 ,公司債,,2014/12/29,DBFUQR,
 13328 ,TW000B992023,B99202,P05三商1,上櫃 ,公司債,,2016/11/15,DBFUQR,
 13329 ,TW000B992031,B99203,P10三商1,上櫃 ,公司債,,2021/09/10,DBFUQR,
 13330 ,TW000B994011,B99401,P05南山1,上櫃 ,公司債,,2016/06/24,DBFUQR,
 13331 ,TW000B994029,B99402,P06南山1,上櫃 ,公司債,,2017/06/29,DBFUQR,
 13332 ,TW000B994037,B99403,P07南山1,上櫃 ,公司債,,2018/06/29,DBFUQR,
 13333 ,TW000B994045,B99404,P12南山1A,上櫃 ,公司債,,2023/10/26,DBFUFR,
 13334 ,TW000B994052,B99405,P12南山1B,上櫃 ,公司債,,2023/10/26,DBFUGR,
 13335 ,TW000B994060,B99406,P13南山1A,上櫃 ,公司債,,2024/01/04,DBFUFR,
 13336 ,TW000B994078,B99407,P13南山1B,上櫃 ,公司債,,2024/01/04,DBFUGR,
 13337 ,TW000B994086,B99408,P13南山2A,上櫃 ,公司債,,2024/06/28,DBFUFR,
 13338 ,TW000B994094,B99409,P13南山2B,上櫃 ,公司債,,2024/06/28,DBFUGR,
 13339 ,TW000B995018,B99501,P05富壽1,上櫃 ,公司債,,2016/12/07,DBFUQR,
 13340 ,TW000B995026,B99502,P06富壽1,上櫃 ,公司債,,2017/04/21,DBFUQR,
 13341 ,TW000B995034,B99503,P12富壽1A,上櫃 ,公司債,,2023/09/05,DBFUFR,
 13342 ,TW000B995042,B99504,P12富壽1B,上櫃 ,公司債,,2023/09/05,DBFUGR,
 13343 ,TW000B995059,B99505,P12富壽2A,上櫃 ,公司債,,2023/11/07,DBFUFR,
 13344 ,TW000B995067,B99506,P12富壽2B,上櫃 ,公司債,,2023/11/07,DBFUGR,
 13345 ,TW000B995075,B99507,P13富壽1A,上櫃 ,公司債,,2024/06/12,DBFUFR,
 13346 ,TW000B995083,B99508,P13富壽1B,上櫃 ,公司債,,2024/06/12,DBFUGR,
 13347 ,TW000B996016,B99601,P06國壽1,上櫃 ,公司債,,2017/05/12,DBFUQR,
 13348 ,TW000B996024,B99602,P08國壽1,上櫃 ,公司債,,2019/06/26,DBFUQR,
 13349 ,TW000B996032,B99603,P12國壽1A,上櫃 ,公司債,,2023/08/01,DBFUFR,
 13350 ,TW000B996040,B99604,P12國壽1B,上櫃 ,公司債,,2023/08/01,DBFUGR,
 13351 ,TW000B996057,B99605,P12國壽2A,上櫃 ,公司債,,2023/10/12,DBFUFR,
 13352 ,TW000B996065,B99606,P12國壽2B,上櫃 ,公司債,,2023/10/12,DBFUGR,
 13353 ,TW000B996073,B99607,P13國壽1A,上櫃 ,公司債,,2024/04/24,DBFUFR,
 13354 ,TW000B996081,B99608,P13國壽1B,上櫃 ,公司債,,2024/04/24,DBFUGR,
 13355 ,TW000B997014,B99701,P06台壽1,上櫃 ,公司債,,2017/06/21,DBFUQR,
 13356 ,TW000B997022,B99702,P12台壽1A,上櫃 ,公司債,,2023/07/21,DBFUFR,
 13357 ,TW000B997030,B99703,P12台壽1B,上櫃 ,公司債,,2023/07/21,DBFUGR,
 13358 ,TW000B999036,B99903,P10合迪1,上櫃 ,公司債,,2021/05/06,DBFUFR,
 13359 ,TW000B999044,B99904,P10合迪2,上櫃 ,公司債,,2021/07/27,DBFUFR,
 13360 ,TW000B999051,B99905,P11合迪1,上櫃 ,公司債,,2022/10/28,DBFUFR,
 13361 ,TW000B999069,B99906,P12合迪1A,上櫃 ,公司債,,2023/04/14,DBFUFR,
 13362 ,TW000B999077,B99907,P12合迪1B,上櫃 ,公司債,,2023/04/14,DBFUFR,
 13363 ,TW000B9A1029,B9A102,P12台金1,上櫃 ,公司債,,2023/04/21,DBFUFR,
 13364 ,TW000B9A4023,B9A402,P11國統1,上櫃 ,公司債,,2022/01/11,DBFSFR,
 13365 ,TW000B9A5020,B9A502,P08日投控1B,上櫃 ,公司債,,2019/04/26,DBFUFR,
 13366 ,TW000B9A5038,B9A503,P09日投控1,上櫃 ,公司債,,2020/04/22,DBFUFR,
 13367 ,TW000B9A5053,B9A505,P09日投控3,上櫃 ,公司債,,2020/08/13,DBFUFR,
 13368 ,TW000B9A5061,B9A506,P09日投控4,上櫃 ,公司債,,2020/08/13,DBFUFR,
 13369 ,TW000B9A6010,B9A601,P08元大證1A,上櫃 ,公司債,,2019/06/06,DBFUFR,
 13370 ,TW000B9A6028,B9A602,P08元大證1B,上櫃 ,公司債,,2019/06/06,DBFUFR,
 13371 ,TW000B9A6036,B9A603,P09元大證1,上櫃 ,公司債,,2020/10/20,DBFUFR,
 13372 ,TW000B9A6044,B9A604,P09元大證2,上櫃 ,公司債,,2020/10/20,DBFUFR,
 13373 ,TW000B9A6051,B9A605,P10元大證1,上櫃 ,公司債,,2021/05/17,DBFUFR,
 13374 ,TW000B9A6069,B9A606,P10元大證2,上櫃 ,公司債,,2021/05/17,DBFUFR,
 13375 ,TW000B9A6077,B9A607,P12元大證1,上櫃 ,公司債,,2023/08/15,DBFUFR,
 13376 ,TW000B9A6085,B9A608,P12元大證2,上櫃 ,公司債,,2023/08/15,DBFUFR,
 13377 ,TW000B9A6093,B9A609,P13元大證1,上櫃 ,公司債,,2024/05/23,DBFUFR,
 13378 ,TW000B9A6101,B9A610,P13元大證2,上櫃 ,公司債,,2024/05/23,DBFUFR,
 13379 ,TW000B9A7018,B9A701,P08喬山1,上櫃 ,公司債,,2019/08/29,DBFSFR,
 13380 ,TW000B9A8016,B9A801,P08漢翔1,上櫃 ,公司債,,2019/09/17,DBFUFR,
 13381 ,TW000B9A8024,B9A802,P10漢翔1,上櫃 ,公司債,,2021/05/26,DBFUFR,
 13382 ,TW000B9A9014,B9A901,P08晟田1,上櫃 ,公司債,,2019/10/18,DBFSFR,
 13383 ,TW000B9AA016,B9AA01,P08格威1,上櫃 ,公司債,,2019/12/09,DBFSGR,
 13384 ,TW000B9AB014,B9AB01,P09台新證1,上櫃 ,公司債,,2020/01/10,DBFUFR,
 13385 ,TW000B9AC012,B9AC01,P09永豐金1,上櫃 ,公司債,,2020/01/15,DBFUFR,
 13386 ,TW000B9AC020,B9AC02,P10永豐金1,上櫃 ,公司債,,2021/10/21,DBFUFR,
 13387 ,TW000B9AD010,B9AD01,P09合庫金1,上櫃 ,公司債,,2020/05/26,DBFUFR,
 13388 ,TW000B9AD028,B9AD02,P09合庫金2,上櫃 ,公司債,,2020/10/07,DBFUFR,
 13389 ,TW000B9AD036,B9AD03,P09合庫金3,上櫃 ,公司債,,2020/10/07,DBFUFR,
 13390 ,TW000B9AD044,B9AD04,P10合庫金1,上櫃 ,公司債,,2021/07/12,DBFUFR,
 13391 ,TW000B9AD051,B9AD05,P10合庫金2,上櫃 ,公司債,,2021/07/12,DBFUFR,
 13392 ,TW000B9AE018,B9AE01,P09台數科1,上櫃 ,公司債,,2020/05/29,DBFUFR,
 13393 ,TW000B9AF023,B9AF02,P12光鼎1,上櫃 ,公司債,,2023/06/08,DBFSFR,
 13394 ,TW000B9AG013,B9AG01,P09中華電1,上櫃 ,公司債,,2020/07/30,DBFUFR,
 13395 ,TW000B9AG021,B9AG02,P09中華電2,上櫃 ,公司債,,2020/07/30,DBFUFR,
 13396 ,TW000B9AG039,B9AG03,P09中華電3,上櫃 ,公司債,,2020/07/30,DBFUFR,
 13397 ,TW000B9AG047,B9AG04,P10中華電1,上櫃 ,公司債,,2021/04/20,DBFUFR,
 13398 ,TW000B9AG054,B9AG05,P10中華電2,上櫃 ,公司債,,2021/04/20,DBFUFR,
 13399 ,TW000B9AG062,B9AG06,P10中華電3,上櫃 ,公司債,,2021/04/20,DBFUFR,
 13400 ,TW000B9AG070,B9AG07,P11中華電1,上櫃 ,公司債,,2022/03/15,DBFUFR,
 13401 ,TW000B9AH011,B9AH01,P09美好1,上櫃 ,公司債,,2020/09/03,DBFSFR,
 13402 ,TW000B9AH029,B9AH02,P09美好2,上櫃 ,公司債,,2020/12/21,DBFSFR,
 13403 ,TW000B9AH037,B9AH03,P10美好1,上櫃 ,公司債,,2021/05/24,DBFSFR,
 13404 ,TW000B9AK015,B9AK01,P09凱基壽1,上櫃 ,公司債,,2020/12/28,DBFUQR,
 13405 ,TW000B9AK023,B9AK02,P12凱基壽1,上櫃 ,公司債,,2023/07/25,DBFUFR,
 13406 ,TW000B9AL013,B9AL01,P10欣陸1,上櫃 ,公司債,,2021/01/11,DBFSFR,
 13407 ,TW000B9AM011,B9AM01,P10崑鼎1A,上櫃 ,公司債,,2021/05/27,DBFUFR,
 13408 ,TW000B9AM029,B9AM02,P10崑鼎1B,上櫃 ,公司債,,2021/05/27,DBFUFR,
 13409 ,TW000B9AN019,B9AN01,P10合勤控1,上櫃 ,公司債,,2021/08/05,DBFUFR,
 13410 ,TW000B9AP014,B9AP01,P10雲品1,上櫃 ,公司債,,2021/09/08,DBFSFR,
 13411 ,TW000B9AQ012,B9AQ01,P10精誠1,上櫃 ,公司債,,2021/09/27,DBFUFR,
 13412 ,TW000B9AR010,B9AR01,P10元大期1,上櫃 ,公司債,,2021/11/12,DBFUFR,
 13413 ,TW000B9AS018,B9AS01,P11北基1,上櫃 ,公司債,,2022/06/14,DBFSFR,
 13414 ,TW000B9AS026,B9AS02,P11北基2,上櫃 ,公司債,,2022/09/22,DBFSFR,
 13415 ,TW000B9AT016,B9AT01,P12新鑫1,上櫃 ,公司債,,2023/04/12,DBFUFR,
